customer_id,tier,relationship_start,preferred_channel,is_active,age,region
3907,Silver,2024-07-29,Email,True,51,KL/Selangor
3908,Silver,2022-08-28,WhatsApp,True,40,KL/Selangor
3909,Bronze,2024-04-25,Email,True,42,Johor
3910,Bronze,2022-10-12,Email,True,25,Others
3911,Bronze,2023-03-05,WhatsApp,True,48,Johor
3912,Silver,2023-02-01,Email,False,41,Sabah/Sarawak
3913,Bronze,2023-05-15,WhatsApp,True,65,KL/Selangor
3914,Silver,2022-12-09,Email,True,40,Penang
3915,Bronze,2022-11-12,App Push,False,60,KL/Selangor
3916,Bronze,2022-04-17,App Push,False,48,KL/Selangor
3917,Silver,2023-05-07,WhatsApp,True,48,Sabah/Sarawak
3918,Bronze,2024-01-22,WhatsApp,False,31,KL/Selangor
3919,Silver,2024-07-19,Email,True,54,Penang
3920,Silver,2022-09-14,Email,True,33,Penang
3921,Bronze,2022-11-10,Email,True,23,Penang
3922,Silver,2022-08-08,App Push,True,29,Others
3923,Bronze,2024-02-11,App Push,False,32,Others
3924,Silver,2022-01-20,Email,True,31,Johor
3925,Silver,2024-08-12,Email,True,32,KL/Selangor
3926,Bronze,2023-11-11,WhatsApp,True,31,KL/Selangor
3927,Bronze,2024-03-05,WhatsApp,True,27,Penang
3928,Bronze,2022-02-11,App Push,True,59,KL/Selangor
3929,Bronze,2023-11-19,WhatsApp,True,58,Penang
3930,Bronze,2022-07-09,Email,False,50,KL/Selangor
3931,Silver,2022-07-22,Email,True,24,KL/Selangor
3932,Silver,2024-05-12,WhatsApp,True,22,Sabah/Sarawak
3933,Bronze,2022-04-11,App Push,True,32,Sabah/Sarawak
3934,Gold,2024-05-08,WhatsApp,False,65,Others
3935,Gold,2023-12-24,WhatsApp,True,52,Johor
3936,Silver,2023-11-23,WhatsApp,True,33,Johor
3937,Bronze,2023-11-11,WhatsApp,True,38,KL/Selangor
3938,Bronze,2022-02-15,Email,True,29,Others
3939,Bronze,2022-05-26,Email,True,58,KL/Selangor
3940,Silver,2022-04-10,Email,True,28,Johor
3941,Silver,2024-05-27,Email,True,29,Others
3942,Silver,2024-07-16,WhatsApp,True,37,Penang
3943,Bronze,2023-02-17,WhatsApp,True,42,Sabah/Sarawak
3944,Gold,2023-08-05,App Push,True,35,Sabah/Sarawak
3945,Bronze,2024-05-12,Email,True,68,Sabah/Sarawak
3946,Silver,2022-11-03,App Push,True,44,KL/Selangor
3947,Bronze,2024-03-23,WhatsApp,False,26,KL/Selangor
3948,Bronze,2023-06-29,WhatsApp,True,26,KL/Selangor
3949,Bronze,2022-10-12,WhatsApp,True,58,Penang
3950,Bronze,2024-06-28,App Push,True,36,Sabah/Sarawak
3951,Bronze,2022-05-02,App Push,True,45,KL/Selangor
3952,Gold,2023-10-31,App Push,True,40,Johor
3953,Bronze,2024-03-30,Email,True,68,Sabah/Sarawak
3954,Gold,2023-06-16,Email,True,30,Others
3955,Silver,2024-08-13,Email,True,44,Johor
3956,Silver,2024-06-29,WhatsApp,True,51,Penang
3957,Silver,2022-09-23,App Push,True,21,Penang
3958,Gold,2023-06-11,WhatsApp,True,52,Sabah/Sarawak
3959,Silver,2024-08-11,App Push,True,44,Others
3960,Bronze,2023-02-19,WhatsApp,True,56,Penang
3961,Bronze,2024-06-16,Email,True,60,Penang
3962,Gold,2022-03-11,Email,True,41,KL/Selangor
3963,Silver,2024-09-23,App Push,False,24,Others
3964,Bronze,2022-08-24,WhatsApp,True,66,KL/Selangor
3965,Bronze,2022-10-18,WhatsApp,True,49,Sabah/Sarawak
3966,Bronze,2022-01-27,Email,False,44,Others
3967,Silver,2022-01-27,Email,True,42,KL/Selangor
3968,Bronze,2024-09-12,Email,False,31,KL/Selangor
3969,Silver,2022-12-18,WhatsApp,False,60,Sabah/Sarawak
3970,Bronze,2023-04-17,Email,True,26,Johor
3971,Silver,2024-01-20,Email,True,50,Sabah/Sarawak
3972,Silver,2024-02-24,App Push,False,46,Johor
3973,Silver,2022-11-15,App Push,True,33,KL/Selangor
3974,Gold,2023-07-15,WhatsApp,False,24,Others
3975,Bronze,2024-02-05,App Push,True,21,Sabah/Sarawak
3976,Gold,2024-02-07,Email,True,65,Johor
3977,Bronze,2024-08-04,App Push,True,39,Others
3978,Silver,2023-07-30,App Push,False,51,Johor
3979,Silver,2023-03-28,Email,True,56,KL/Selangor
3980,Gold,2022-04-01,Email,True,31,Others
3981,Bronze,2023-06-05,WhatsApp,False,33,Others
3982,Bronze,2023-11-27,WhatsApp,True,25,KL/Selangor
3983,Gold,2023-01-27,Email,True,62,Sabah/Sarawak
3984,Silver,2023-10-25,Email,False,64,Johor
3985,Silver,2023-07-14,App Push,True,28,KL/Selangor
3986,Silver,2022-06-16,Email,True,51,Penang
3987,Silver,2024-07-27,Email,True,27,KL/Selangor
3988,Bronze,2022-07-18,Email,True,26,Sabah/Sarawak
3989,Silver,2023-11-16,Email,True,45,Penang
3990,Bronze,2023-03-20,Email,True,28,KL/Selangor
3991,Bronze,2023-02-01,Email,True,36,Others
3992,Silver,2024-02-11,WhatsApp,False,46,Penang
3993,Bronze,2022-07-17,WhatsApp,True,44,KL/Selangor
3994,Gold,2024-02-05,WhatsApp,True,52,KL/Selangor
3995,Gold,2023-10-08,WhatsApp,True,29,Others
3996,Bronze,2023-04-23,App Push,False,67,Others
3997,Gold,2022-03-31,WhatsApp,True,41,KL/Selangor
3998,Silver,2022-08-30,Email,True,53,Sabah/Sarawak
3999,Silver,2022-08-16,WhatsApp,False,66,Others
4000,Bronze,2024-06-25,WhatsApp,True,61,Sabah/Sarawak
4001,Bronze,2022-12-14,Email,False,31,Johor
4002,Silver,2023-02-04,WhatsApp,True,29,KL/Selangor
4003,Silver,2022-01-22,Email,True,36,KL/Selangor
4004,Bronze,2024-08-12,Email,False,48,Johor
4005,Silver,2023-11-26,WhatsApp,False,69,Sabah/Sarawak
4006,Silver,2022-10-16,App Push,True,50,KL/Selangor
4007,Silver,2023-05-25,App Push,True,46,KL/Selangor
4008,Gold,2024-05-17,Email,True,26,KL/Selangor
4009,Silver,2022-04-04,Email,True,26,KL/Selangor
4010,Bronze,2023-07-26,Email,False,27,Others
4011,Silver,2023-06-08,Email,False,53,KL/Selangor
4012,Bronze,2022-09-22,WhatsApp,True,29,KL/Selangor
4013,Silver,2022-11-04,WhatsApp,True,68,Others
4014,Bronze,2024-07-29,WhatsApp,True,24,Penang
4015,Gold,2024-09-11,Email,False,63,Johor
4016,Bronze,2024-02-12,Email,True,68,KL/Selangor
4017,Silver,2022-09-27,Email,True,67,KL/Selangor
4018,Bronze,2023-03-31,Email,True,59,Penang
4019,Silver,2024-06-25,App Push,True,22,Penang
4020,Bronze,2024-03-28,App Push,True,25,KL/Selangor
4021,Silver,2024-04-02,Email,True,62,Johor
4022,Bronze,2023-09-18,WhatsApp,False,21,KL/Selangor
4023,Silver,2023-08-29,App Push,True,29,Others
4024,Silver,2022-07-23,WhatsApp,True,43,KL/Selangor
4025,Silver,2022-02-25,App Push,True,58,Others
4026,Bronze,2022-02-08,WhatsApp,False,39,Others
4027,Bronze,2022-01-25,Email,True,65,Sabah/Sarawak
4028,Bronze,2023-09-30,App Push,True,62,Johor
4029,Bronze,2023-04-13,Email,True,29,Others
4030,Bronze,2024-07-12,WhatsApp,True,32,KL/Selangor
4031,Gold,2022-07-08,WhatsApp,True,33,KL/Selangor
4032,Silver,2024-02-08,App Push,False,28,Others
4033,Bronze,2024-04-28,Email,True,62,KL/Selangor
4034,Bronze,2023-10-28,WhatsApp,True,62,Others
4035,Bronze,2024-04-12,WhatsApp,False,63,Johor
4036,Gold,2022-12-17,WhatsApp,True,45,Sabah/Sarawak
4037,Bronze,2022-12-15,WhatsApp,True,57,Johor
4038,Silver,2023-09-12,WhatsApp,True,23,Others
4039,Silver,2024-05-30,Email,True,33,KL/Selangor
4040,Silver,2023-01-16,Email,True,63,Penang
4041,Gold,2024-08-05,WhatsApp,True,42,Penang
4042,Bronze,2023-06-21,Email,True,44,Johor
4043,Silver,2024-07-11,Email,True,45,Penang
4044,Silver,2023-02-15,Email,True,26,KL/Selangor
4045,Silver,2022-01-03,WhatsApp,True,62,Penang
4046,Silver,2023-01-25,Email,True,32,Sabah/Sarawak
4047,Bronze,2024-08-22,Email,True,51,Johor
4048,Bronze,2023-06-06,App Push,True,41,KL/Selangor
4049,Bronze,2024-07-18,App Push,False,60,KL/Selangor
4050,Bronze,2022-12-24,WhatsApp,True,37,KL/Selangor
4051,Bronze,2022-10-21,Email,True,43,KL/Selangor
4052,Bronze,2024-06-29,Email,True,35,KL/Selangor
4053,Gold,2022-05-24,Email,False,24,Penang
4054,Gold,2023-07-17,WhatsApp,True,37,Johor
4055,Bronze,2023-07-02,App Push,False,22,Others
4056,Bronze,2022-01-26,App Push,True,33,Johor
4057,Gold,2024-07-03,Email,False,69,Sabah/Sarawak
4058,Bronze,2022-08-27,WhatsApp,True,45,Johor
4059,Bronze,2023-06-07,Email,True,32,KL/Selangor
4060,Silver,2023-04-05,Email,True,45,Sabah/Sarawak
4061,Silver,2023-07-01,WhatsApp,True,48,KL/Selangor
4062,Silver,2024-07-11,Email,True,48,KL/Selangor
4063,Bronze,2024-03-24,Email,False,66,Others
4064,Gold,2023-05-19,Email,True,57,Others
4065,Bronze,2023-12-25,App Push,True,24,Others
4066,Silver,2022-08-24,WhatsApp,True,60,Others
4067,Bronze,2023-03-09,WhatsApp,True,44,KL/Selangor
4068,Gold,2022-03-18,WhatsApp,True,69,Sabah/Sarawak
4069,Gold,2023-02-13,Email,False,41,Johor
4070,Silver,2022-01-17,WhatsApp,True,39,Penang
4071,Bronze,2022-04-28,Email,True,34,KL/Selangor
4072,Bronze,2023-03-08,Email,True,47,Others
4073,Gold,2023-06-19,Email,True,28,Johor
4074,Gold,2022-04-27,Email,False,59,KL/Selangor
4075,Silver,2024-09-13,WhatsApp,True,30,Penang
4076,Silver,2024-04-15,Email,True,59,Penang
4077,Bronze,2024-03-27,WhatsApp,False,60,Others
4078,Silver,2023-10-07,App Push,True,48,KL/Selangor
4079,Silver,2024-05-21,Email,True,27,Others
4080,Bronze,2024-04-08,WhatsApp,False,65,KL/Selangor
4081,Silver,2022-08-27,WhatsApp,True,28,Penang
4082,Silver,2023-04-17,Email,True,56,Johor
4083,Gold,2024-09-20,WhatsApp,False,51,Penang
4084,Silver,2024-02-25,Email,True,36,KL/Selangor
4085,Silver,2023-12-16,Email,True,31,Sabah/Sarawak
4086,Silver,2022-01-28,WhatsApp,True,21,KL/Selangor
4087,Silver,2024-06-19,WhatsApp,True,32,KL/Selangor
4088,Bronze,2024-01-01,App Push,True,52,KL/Selangor
4089,Bronze,2024-08-03,Email,True,31,Johor
4090,Gold,2022-01-10,WhatsApp,True,21,Sabah/Sarawak
4091,Silver,2023-12-23,WhatsApp,True,50,Johor
4092,Bronze,2023-11-08,Email,True,59,KL/Selangor
4093,Silver,2022-12-17,Email,True,52,Sabah/Sarawak
4094,Bronze,2024-04-30,Email,True,43,Johor
4095,Silver,2023-01-29,WhatsApp,True,45,KL/Selangor
4096,Bronze,2023-07-11,WhatsApp,False,59,KL/Selangor
4097,Bronze,2023-03-21,App Push,True,67,KL/Selangor
4098,Bronze,2024-05-19,WhatsApp,True,69,KL/Selangor
4099,Silver,2024-04-20,App Push,True,22,KL/Selangor
4100,Bronze,2023-11-13,Email,True,23,Others
4101,Bronze,2023-09-30,Email,True,60,KL/Selangor
4102,Bronze,2023-09-24,Email,True,32,KL/Selangor
4103,Bronze,2022-07-15,WhatsApp,True,66,Others
4104,Silver,2023-04-02,Email,True,64,Sabah/Sarawak
4105,Bronze,2022-04-10,App Push,True,23,KL/Selangor
4106,Bronze,2022-06-19,App Push,True,24,Johor
4107,Gold,2023-08-27,App Push,True,22,Penang
4108,Bronze,2024-07-19,App Push,True,22,Penang
4109,Silver,2022-12-21,App Push,True,49,KL/Selangor
4110,Gold,2022-12-08,Email,False,45,Others
4111,Bronze,2024-03-05,WhatsApp,False,28,KL/Selangor
4112,Bronze,2022-02-20,Email,True,32,Johor
4113,Silver,2023-10-23,Email,True,60,KL/Selangor
4114,Bronze,2022-11-02,Email,False,43,Sabah/Sarawak
4115,Silver,2024-02-04,Email,True,67,KL/Selangor
4116,Silver,2023-08-31,App Push,True,30,KL/Selangor
4117,Bronze,2022-07-04,App Push,True,63,Johor
4118,Gold,2024-03-30,Email,True,33,KL/Selangor
4119,Silver,2022-11-30,Email,False,57,Others
4120,Silver,2024-05-10,Email,True,61,Johor
4121,Gold,2023-04-20,Email,True,53,KL/Selangor
4122,Silver,2024-05-21,Email,True,67,KL/Selangor
4123,Silver,2022-03-22,WhatsApp,True,67,KL/Selangor
4124,Gold,2022-11-20,WhatsApp,False,53,Others
4125,Bronze,2022-08-20,App Push,True,55,KL/Selangor
4126,Bronze,2022-12-22,WhatsApp,True,21,KL/Selangor
4127,Gold,2023-10-01,WhatsApp,False,43,Johor
4128,Gold,2023-06-23,Email,False,63,Others
4129,Bronze,2024-03-29,WhatsApp,False,21,KL/Selangor
4130,Gold,2022-01-28,App Push,True,44,Johor
4131,Bronze,2024-05-25,Email,True,25,Sabah/Sarawak
4132,Bronze,2023-08-23,App Push,True,55,Johor
4133,Bronze,2022-11-11,WhatsApp,True,52,Penang
4134,Bronze,2022-10-09,Email,True,42,Johor
4135,Silver,2022-10-17,Email,False,55,Others
4136,Bronze,2023-03-22,WhatsApp,False,47,Others
4137,Bronze,2022-02-10,Email,True,32,KL/Selangor
4138,Bronze,2022-12-02,Email,True,55,KL/Selangor
4139,Gold,2024-09-06,App Push,True,48,KL/Selangor
4140,Bronze,2023-03-06,Email,True,26,Johor
4141,Silver,2022-11-25,Email,True,59,KL/Selangor
4142,Bronze,2024-07-20,WhatsApp,True,55,KL/Selangor
4143,Bronze,2023-03-14,Email,False,50,KL/Selangor
4144,Silver,2023-08-05,WhatsApp,True,49,Johor
4145,Gold,2022-12-17,WhatsApp,True,26,Others
4146,Gold,2024-03-21,WhatsApp,False,31,KL/Selangor
4147,Silver,2024-09-21,WhatsApp,False,62,KL/Selangor
4148,Bronze,2023-05-18,WhatsApp,False,62,Johor
4149,Bronze,2024-02-04,Email,False,42,Penang
4150,Bronze,2022-10-25,WhatsApp,True,27,Sabah/Sarawak
4151,Silver,2022-02-10,Email,True,58,KL/Selangor
4152,Bronze,2023-05-01,Email,False,22,KL/Selangor
4153,Bronze,2024-04-15,Email,True,29,KL/Selangor
4154,Bronze,2022-07-17,App Push,True,25,Others
4155,Bronze,2022-09-01,App Push,False,62,KL/Selangor
4156,Silver,2024-08-07,Email,True,51,Others
4157,Silver,2023-04-04,Email,True,43,KL/Selangor
4158,Gold,2024-06-08,Email,False,34,KL/Selangor
4159,Bronze,2024-06-30,WhatsApp,True,50,KL/Selangor
4160,Bronze,2023-01-14,WhatsApp,True,48,KL/Selangor
4161,Silver,2022-04-12,WhatsApp,True,40,KL/Selangor
4162,Silver,2024-07-02,WhatsApp,False,52,KL/Selangor
4163,Silver,2023-07-16,Email,False,39,Johor
4164,Gold,2023-10-06,Email,True,44,Others
4165,Silver,2022-07-27,App Push,False,25,Johor
4166,Bronze,2023-01-20,App Push,False,46,KL/Selangor
4167,Gold,2023-12-04,Email,False,43,KL/Selangor
4168,Silver,2024-06-18,Email,True,54,KL/Selangor
4169,Silver,2022-08-21,Email,False,60,Johor
4170,Silver,2024-07-25,WhatsApp,True,65,Others
4171,Bronze,2022-01-13,Email,True,42,Others
4172,Bronze,2022-09-05,WhatsApp,True,23,KL/Selangor
4173,Silver,2023-03-23,WhatsApp,True,64,Sabah/Sarawak
4174,Silver,2024-08-08,Email,False,65,Johor
4175,Bronze,2022-06-04,Email,True,36,KL/Selangor
4176,Silver,2023-10-30,Email,False,57,Penang
4177,Silver,2024-08-03,Email,True,61,KL/Selangor
4178,Silver,2022-07-16,Email,True,37,KL/Selangor
4179,Gold,2022-08-18,WhatsApp,True,33,KL/Selangor
4180,Silver,2024-06-27,WhatsApp,False,41,Sabah/Sarawak
4181,Bronze,2023-10-07,WhatsApp,True,65,Others
4182,Gold,2023-11-12,Email,True,58,KL/Selangor
4183,Silver,2022-08-23,WhatsApp,True,56,Sabah/Sarawak
4184,Gold,2024-07-10,WhatsApp,True,62,Johor
4185,Silver,2022-05-19,Email,False,45,Others
4186,Gold,2024-07-11,Email,False,22,Sabah/Sarawak
4187,Gold,2023-03-23,App Push,False,25,Johor
4188,Silver,2022-10-26,App Push,True,63,KL/Selangor
4189,Silver,2023-11-17,App Push,True,40,Johor
4190,Silver,2022-02-01,App Push,True,45,KL/Selangor
4191,Gold,2024-03-20,Email,True,51,Others
4192,Silver,2022-03-11,Email,False,56,Penang
4193,Silver,2022-03-15,WhatsApp,False,34,Johor
4194,Silver,2024-03-20,Email,True,31,Others
4195,Bronze,2022-06-26,Email,False,67,KL/Selangor
4196,Silver,2022-10-27,Email,True,56,Johor
4197,Silver,2022-09-01,WhatsApp,True,55,Others
4198,Silver,2023-09-25,Email,False,24,Others
4199,Silver,2024-02-21,App Push,True,26,Johor
4200,Silver,2023-07-19,Email,True,43,Penang
4201,Bronze,2024-06-19,Email,True,22,KL/Selangor
4202,Bronze,2022-08-02,Email,True,28,Johor
4203,Bronze,2022-08-31,Email,True,25,KL/Selangor
4204,Bronze,2023-09-07,WhatsApp,False,41,KL/Selangor
4205,Bronze,2024-05-03,WhatsApp,True,58,KL/Selangor
4206,Silver,2022-06-19,Email,True,58,KL/Selangor
4207,Silver,2022-09-24,WhatsApp,True,28,Penang
4208,Silver,2022-06-23,Email,True,69,KL/Selangor
4209,Silver,2023-06-28,App Push,False,28,Sabah/Sarawak
4210,Bronze,2022-06-10,Email,False,29,Others
4211,Silver,2024-05-26,Email,True,24,Others
4212,Silver,2024-01-01,Email,True,53,Others
4213,Silver,2022-11-18,WhatsApp,True,40,Others
4214,Bronze,2024-08-08,WhatsApp,True,69,Penang
4215,Bronze,2024-04-25,App Push,True,46,Sabah/Sarawak
4216,Silver,2023-08-17,Email,True,67,KL/Selangor
4217,Bronze,2023-02-08,App Push,True,35,Others
4218,Bronze,2022-05-31,Email,True,25,KL/Selangor
4219,Bronze,2023-01-18,Email,True,68,Others
4220,Bronze,2022-04-25,App Push,True,43,Sabah/Sarawak
4221,Silver,2024-02-02,WhatsApp,False,50,KL/Selangor
4222,Silver,2022-11-05,Email,False,31,KL/Selangor
4223,Silver,2022-02-28,App Push,True,22,Johor
4224,Bronze,2022-04-20,App Push,True,56,KL/Selangor
4225,Gold,2024-07-23,Email,False,29,Penang
4226,Bronze,2023-07-24,Email,True,26,Others
4227,Bronze,2023-07-18,WhatsApp,False,46,Johor
4228,Bronze,2022-07-16,Email,True,26,Sabah/Sarawak
4229,Silver,2023-04-24,WhatsApp,False,31,KL/Selangor
4230,Gold,2023-08-24,WhatsApp,False,35,KL/Selangor
4231,Silver,2024-03-23,Email,False,37,Penang
4232,Silver,2023-09-03,Email,False,23,Penang
4233,Bronze,2024-04-01,Email,True,24,Johor
4234,Silver,2023-06-29,App Push,True,64,KL/Selangor
4235,Bronze,2022-04-23,Email,True,50,Johor
4236,Bronze,2023-11-13,App Push,True,58,Penang
4237,Gold,2024-02-05,Email,True,37,Sabah/Sarawak
4238,Silver,2023-05-10,Email,True,63,Johor
4239,Bronze,2024-05-29,Email,True,54,Others
4240,Bronze,2024-05-21,Email,True,32,Johor
4241,Bronze,2022-11-23,App Push,True,36,Others
4242,Bronze,2023-01-18,Email,True,33,Penang
4243,Silver,2024-01-31,WhatsApp,True,56,Johor
4244,Bronze,2023-09-30,Email,True,62,KL/Selangor
4245,Bronze,2023-08-04,Email,True,63,KL/Selangor
4246,Gold,2024-08-22,Email,True,64,Penang
4247,Bronze,2022-04-11,Email,True,23,Others
4248,Silver,2023-02-19,WhatsApp,True,33,Penang
4249,Silver,2022-06-18,Email,False,55,Penang
4250,Bronze,2023-01-19,Email,False,47,Others
4251,Silver,2022-07-16,Email,True,57,Johor
4252,Bronze,2022-03-09,Email,True,56,Others
4253,Bronze,2024-07-25,App Push,False,26,Penang
4254,Silver,2024-01-03,App Push,True,50,Johor
4255,Silver,2023-11-11,WhatsApp,False,31,KL/Selangor
4256,Bronze,2023-09-09,Email,True,37,Others
4257,Gold,2022-12-13,WhatsApp,False,37,KL/Selangor
4258,Bronze,2024-04-22,App Push,True,66,KL/Selangor
4259,Silver,2024-07-09,Email,False,35,KL/Selangor
4260,Bronze,2023-03-26,App Push,False,23,KL/Selangor
4261,Silver,2024-09-11,App Push,True,28,KL/Selangor
4262,Bronze,2023-08-22,Email,True,21,Penang
4263,Bronze,2024-08-18,WhatsApp,True,28,KL/Selangor
4264,Bronze,2023-11-13,Email,True,50,Penang
4265,Bronze,2023-03-27,App Push,True,26,Johor
4266,Silver,2023-07-11,Email,True,45,Sabah/Sarawak
4267,Silver,2022-06-08,Email,True,30,KL/Selangor
4268,Gold,2022-12-10,WhatsApp,True,64,Others
4269,Gold,2023-04-07,WhatsApp,True,38,Johor
4270,Silver,2024-04-05,Email,True,33,Sabah/Sarawak
4271,Bronze,2024-07-24,WhatsApp,True,38,KL/Selangor
4272,Silver,2023-08-18,Email,True,59,Penang
4273,Bronze,2023-07-18,WhatsApp,False,31,KL/Selangor
4274,Bronze,2024-08-18,WhatsApp,True,58,Penang
4275,Silver,2022-10-10,WhatsApp,True,31,Sabah/Sarawak
4276,Bronze,2022-04-11,WhatsApp,True,22,KL/Selangor
4277,Bronze,2022-05-03,Email,True,42,Johor
4278,Silver,2024-07-12,WhatsApp,True,31,KL/Selangor
4279,Bronze,2023-11-07,WhatsApp,True,27,Johor
4280,Bronze,2023-05-22,Email,True,66,KL/Selangor
4281,Bronze,2023-08-13,Email,False,44,KL/Selangor
4282,Silver,2023-09-04,WhatsApp,True,34,Others
4283,Bronze,2023-06-22,Email,False,57,KL/Selangor
4284,Gold,2022-06-14,WhatsApp,False,64,Penang
4285,Gold,2023-06-10,Email,True,21,KL/Selangor
4286,Bronze,2024-05-29,Email,False,67,Penang
4287,Silver,2024-04-02,WhatsApp,False,47,KL/Selangor
4288,Gold,2022-02-03,Email,False,53,Others
4289,Silver,2023-07-24,Email,True,61,KL/Selangor
4290,Silver,2024-02-11,App Push,False,55,KL/Selangor
4291,Bronze,2024-05-17,Email,True,44,KL/Selangor
4292,Silver,2022-03-10,Email,True,54,Penang
4293,Bronze,2023-02-17,WhatsApp,True,58,KL/Selangor
4294,Bronze,2023-01-04,Email,True,32,KL/Selangor
4295,Bronze,2024-01-25,WhatsApp,True,36,Johor
4296,Gold,2024-02-21,Email,False,35,KL/Selangor
4297,Bronze,2022-05-19,App Push,True,38,Johor
4298,Bronze,2022-02-22,Email,False,21,KL/Selangor
4299,Gold,2023-02-04,Email,False,45,KL/Selangor
4300,Silver,2023-04-21,WhatsApp,True,29,KL/Selangor
4301,Bronze,2024-04-20,Email,False,46,Others
4302,Bronze,2023-12-07,Email,True,47,Sabah/Sarawak
4303,Bronze,2022-04-29,App Push,False,26,Others
4304,Bronze,2023-01-23,App Push,False,56,KL/Selangor
4305,Silver,2023-06-19,Email,True,56,Sabah/Sarawak
4306,Gold,2022-05-09,WhatsApp,False,47,Johor
4307,Silver,2024-01-15,Email,True,55,KL/Selangor
4308,Bronze,2023-03-17,WhatsApp,True,58,Johor
4309,Silver,2023-05-22,WhatsApp,True,50,KL/Selangor
4310,Silver,2024-08-13,Email,True,28,Johor
4311,Bronze,2022-11-20,WhatsApp,True,63,Penang
4312,Bronze,2024-06-19,WhatsApp,True,67,KL/Selangor
4313,Bronze,2023-04-27,WhatsApp,True,69,KL/Selangor
4314,Bronze,2022-04-01,Email,True,45,KL/Selangor
4315,Silver,2022-09-24,Email,False,33,Johor
4316,Silver,2022-08-31,Email,True,56,Johor
4317,Bronze,2022-05-12,WhatsApp,True,58,Johor
4318,Silver,2022-05-13,Email,True,47,KL/Selangor
4319,Silver,2023-08-02,Email,True,35,Others
4320,Silver,2023-06-29,Email,True,35,KL/Selangor
4321,Bronze,2023-11-04,Email,True,60,KL/Selangor
4322,Silver,2022-05-03,Email,True,39,KL/Selangor
4323,Bronze,2023-03-26,Email,False,33,Others
4324,Silver,2024-07-11,Email,False,57,KL/Selangor
4325,Bronze,2023-04-12,WhatsApp,True,38,Johor
4326,Silver,2024-09-12,App Push,False,26,Sabah/Sarawak
4327,Bronze,2024-02-19,WhatsApp,True,27,Others
4328,Gold,2023-01-11,WhatsApp,True,28,Others
4329,Silver,2022-10-04,WhatsApp,True,22,KL/Selangor
4330,Bronze,2022-01-15,App Push,True,35,Others
4331,Bronze,2022-08-08,Email,True,47,Others
4332,Gold,2024-02-07,Email,True,60,Others
4333,Silver,2022-10-31,WhatsApp,True,49,Penang
4334,Bronze,2024-07-07,Email,False,25,Johor
4335,Bronze,2024-05-13,WhatsApp,False,62,Johor
4336,Silver,2023-02-11,Email,True,36,Johor
4337,Silver,2022-09-13,App Push,False,39,KL/Selangor
4338,Gold,2022-01-21,App Push,True,65,Sabah/Sarawak
4339,Gold,2023-07-25,Email,True,24,KL/Selangor
4340,Gold,2024-07-28,Email,True,31,Johor
4341,Silver,2024-03-22,App Push,True,61,KL/Selangor
4342,Gold,2024-08-07,App Push,False,63,KL/Selangor
4343,Bronze,2023-01-26,Email,False,56,Others
4344,Bronze,2023-08-04,App Push,True,21,Penang
4345,Silver,2022-12-26,App Push,False,41,KL/Selangor
4346,Bronze,2023-02-21,Email,True,21,KL/Selangor
4347,Gold,2024-07-02,WhatsApp,True,41,Penang
4348,Silver,2023-10-20,WhatsApp,True,36,KL/Selangor
4349,Bronze,2023-08-21,WhatsApp,True,26,KL/Selangor
4350,Bronze,2023-10-12,WhatsApp,False,42,KL/Selangor
4351,Bronze,2023-03-20,Email,True,60,Johor
4352,Bronze,2023-07-16,WhatsApp,True,34,KL/Selangor
4353,Bronze,2022-03-18,WhatsApp,True,65,KL/Selangor
4354,Bronze,2024-05-11,Email,True,35,KL/Selangor
4355,Bronze,2022-07-01,Email,False,68,Others
4356,Silver,2024-02-29,Email,True,24,Sabah/Sarawak
4357,Silver,2022-06-12,WhatsApp,True,69,KL/Selangor
4358,Silver,2023-03-08,WhatsApp,False,23,Sabah/Sarawak
4359,Gold,2024-01-15,App Push,True,23,Johor
4360,Bronze,2022-12-17,App Push,False,44,Penang
4361,Bronze,2024-03-24,WhatsApp,False,56,KL/Selangor
4362,Silver,2022-07-16,WhatsApp,True,37,Sabah/Sarawak
4363,Bronze,2024-05-31,Email,True,26,KL/Selangor
4364,Silver,2022-02-01,WhatsApp,True,22,Others
4365,Silver,2023-12-13,WhatsApp,False,32,Others
4366,Bronze,2022-11-04,Email,True,43,Penang
4367,Bronze,2022-06-24,Email,True,65,KL/Selangor
4368,Bronze,2023-07-09,Email,False,30,Others
4369,Bronze,2024-01-13,Email,False,35,Others
4370,Silver,2022-02-28,Email,True,28,Johor
4371,Silver,2023-12-05,App Push,False,25,Sabah/Sarawak
4372,Bronze,2023-05-10,WhatsApp,True,36,KL/Selangor
4373,Gold,2024-01-10,WhatsApp,False,48,KL/Selangor
4374,Bronze,2023-03-24,Email,True,48,KL/Selangor
4375,Bronze,2022-02-02,App Push,True,35,Johor
4376,Gold,2022-05-19,Email,True,43,Penang
4377,Silver,2022-01-23,Email,True,26,Penang
4378,Bronze,2023-12-21,Email,True,64,KL/Selangor
4379,Bronze,2024-04-12,Email,True,50,Johor
4380,Silver,2023-02-20,WhatsApp,False,40,Johor
4381,Bronze,2022-04-26,App Push,True,69,KL/Selangor
4382,Bronze,2023-12-30,WhatsApp,True,59,Johor
4383,Bronze,2022-09-04,App Push,True,35,KL/Selangor
4384,Silver,2022-07-29,Email,True,24,Johor
