interaction_id,customer_id,campaign_id,send_date,channel,device_type,send_hour,opened,clicked,converted,revenue_rm,prior_engagements_90d,month
26073,2231,205,2025-09-16,Email,Mobile,21,0,0,0,0.0,4,2025-09
26074,4004,208,2025-08-12,WhatsApp,Desktop,18,0,0,0,0.0,2,2025-08
26075,4918,202,2025-07-05,WhatsApp,Mobile,18,0,0,0,0.0,1,2025-07
26076,1828,201,2025-09-01,App Push,Desktop,12,0,0,0,0.0,3,2025-09
26077,2632,201,2025-07-03,App Push,Mobile,9,0,0,0,0.0,4,2025-07
26078,3647,208,2025-08-13,WhatsApp,Mobile,9,0,0,0,0.0,1,2025-08
26079,3780,206,2025-08-04,App Push,Mobile,18,0,0,0,0.0,4,2025-08
26080,9,202,2025-07-13,WhatsApp,Mobile,18,1,0,0,0.0,3,2025-07
26081,932,209,2025-09-01,App Push,Mobile,9,1,0,0,0.0,3,2025-09
26082,2281,207,2025-08-23,App Push,Mobile,18,1,0,0,0.0,3,2025-08
26083,2535,208,2025-09-09,WhatsApp,Mobile,18,1,0,0,0.0,1,2025-09
26084,583,203,2025-09-29,App Push,Mobile,9,0,0,0,0.0,2,2025-09
26085,1554,203,2025-07-06,App Push,Desktop,12,0,0,0,0.0,5,2025-07
26086,1170,201,2025-08-28,App Push,Mobile,18,0,0,0,0.0,1,2025-08
26087,3306,207,2025-07-19,App Push,Mobile,15,0,0,0,0.0,1,2025-07
26088,1115,209,2025-08-19,App Push,Desktop,12,0,0,0,0.0,5,2025-08
26089,800,201,2025-07-25,App Push,Mobile,12,0,0,0,0.0,2,2025-07
26090,15,201,2025-07-26,App Push,Desktop,15,1,1,0,0.0,2,2025-07
26091,4836,208,2025-09-22,WhatsApp,Desktop,18,0,0,0,0.0,4,2025-09
26092,2796,201,2025-08-10,App Push,Mobile,15,0,0,0,0.0,5,2025-08
26093,3413,203,2025-07-18,App Push,Desktop,12,1,0,0,0.0,4,2025-07
26094,3898,206,2025-09-20,App Push,Mobile,9,0,0,0,0.0,2,2025-09
26095,3963,202,2025-08-27,WhatsApp,Mobile,15,0,0,0,0.0,2,2025-08
26096,1702,206,2025-09-23,App Push,Desktop,9,0,0,0,0.0,5,2025-09
26097,217,204,2025-07-10,App Push,Mobile,12,0,0,0,0.0,2,2025-07
26098,768,208,2025-08-03,WhatsApp,Mobile,18,1,0,0,0.0,3,2025-08
26099,580,208,2025-07-07,WhatsApp,Mobile,15,0,0,0,0.0,2,2025-07
26100,1292,207,2025-07-08,App Push,Mobile,12,0,0,0,0.0,0,2025-07
26101,2578,206,2025-08-09,App Push,Mobile,15,0,0,0,0.0,2,2025-08
26102,1055,204,2025-08-29,App Push,Mobile,21,0,0,0,0.0,0,2025-08
26103,4282,206,2025-09-14,App Push,Mobile,15,1,0,0,0.0,2,2025-09
26104,2204,207,2025-09-25,App Push,Desktop,18,0,0,0,0.0,6,2025-09
26105,1713,207,2025-07-11,App Push,Desktop,15,0,0,0,0.0,1,2025-07
26106,1580,209,2025-08-05,App Push,Mobile,21,0,0,0,0.0,3,2025-08
26107,1477,202,2025-09-02,WhatsApp,Mobile,18,1,0,0,0.0,2,2025-09
26108,2764,201,2025-08-03,App Push,Mobile,15,1,0,0,0.0,4,2025-08
26109,3604,206,2025-07-04,App Push,Desktop,15,0,0,0,0.0,4,2025-07
26110,2378,208,2025-07-25,WhatsApp,Desktop,18,0,0,0,0.0,1,2025-07
26111,3124,207,2025-09-25,App Push,Desktop,18,0,0,0,0.0,3,2025-09
26112,4757,208,2025-08-01,WhatsApp,Desktop,12,0,0,0,0.0,4,2025-08
26113,916,204,2025-07-01,App Push,Desktop,12,0,0,0,0.0,0,2025-07
26114,2247,210,2025-08-31,WhatsApp,Mobile,15,1,0,0,0.0,5,2025-08
26115,1902,201,2025-08-09,App Push,Mobile,21,0,0,0,0.0,1,2025-08
26116,90,205,2025-08-08,Email,Mobile,12,1,0,0,0.0,0,2025-08
26117,2585,201,2025-09-21,App Push,Mobile,21,0,0,0,0.0,4,2025-09
26118,3755,207,2025-07-28,App Push,Mobile,15,1,0,0,0.0,2,2025-07
26119,453,202,2025-09-30,WhatsApp,Desktop,12,0,0,0,0.0,1,2025-09
26120,942,203,2025-07-21,App Push,Mobile,9,1,1,0,0.0,2,2025-07
26121,1189,206,2025-08-11,App Push,Mobile,18,0,0,0,0.0,4,2025-08
26122,4721,210,2025-08-17,WhatsApp,Mobile,18,0,0,0,0.0,2,2025-08
26123,1186,208,2025-07-18,WhatsApp,Desktop,9,0,0,0,0.0,3,2025-07
26124,1916,209,2025-08-06,App Push,Mobile,15,0,0,0,0.0,0,2025-08
26125,1106,204,2025-07-08,App Push,Mobile,9,1,1,0,0.0,4,2025-07
26126,4822,209,2025-07-29,App Push,Mobile,18,1,0,0,0.0,1,2025-07
26127,387,201,2025-08-29,App Push,Mobile,15,0,0,0,0.0,4,2025-08
26128,4112,201,2025-07-27,App Push,Desktop,15,0,0,0,0.0,2,2025-07
26129,1895,208,2025-07-26,WhatsApp,Desktop,12,0,0,0,0.0,3,2025-07
26130,802,202,2025-08-23,WhatsApp,Mobile,9,0,0,0,0.0,3,2025-08
26131,275,205,2025-08-18,Email,Mobile,21,0,0,0,0.0,5,2025-08
26132,2315,205,2025-09-11,Email,Mobile,15,0,0,0,0.0,4,2025-09
26133,914,204,2025-09-23,App Push,Mobile,12,1,0,0,0.0,0,2025-09
26134,1961,202,2025-08-18,WhatsApp,Mobile,9,0,0,0,0.0,0,2025-08
26135,1915,204,2025-07-16,App Push,Mobile,9,0,0,0,0.0,6,2025-07
26136,1371,202,2025-09-23,WhatsApp,Mobile,18,0,0,0,0.0,3,2025-09
26137,636,208,2025-08-29,WhatsApp,Mobile,18,1,0,0,0.0,4,2025-08
26138,4179,201,2025-09-29,App Push,Mobile,21,1,0,0,0.0,2,2025-09
26139,4348,204,2025-08-01,App Push,Desktop,12,0,0,0,0.0,1,2025-08
26140,1292,205,2025-07-18,Email,Desktop,15,0,0,0,0.0,2,2025-07
26141,168,202,2025-08-02,WhatsApp,Mobile,9,0,0,0,0.0,2,2025-08
26142,3502,209,2025-08-09,App Push,Mobile,21,0,0,0,0.0,3,2025-08
26143,3956,207,2025-07-14,App Push,Desktop,15,1,0,0,0.0,4,2025-07
26144,2408,201,2025-07-17,App Push,Mobile,12,0,0,0,0.0,3,2025-07
26145,2846,208,2025-07-30,WhatsApp,Mobile,9,1,0,0,0.0,1,2025-07
26146,4364,208,2025-07-17,WhatsApp,Mobile,12,0,0,0,0.0,4,2025-07
26147,693,203,2025-09-08,App Push,Mobile,15,1,0,0,0.0,0,2025-09
26148,4288,208,2025-08-16,WhatsApp,Desktop,15,1,0,0,0.0,1,2025-08
26149,3256,203,2025-08-18,App Push,Mobile,9,0,0,0,0.0,4,2025-08
26150,2359,206,2025-09-08,App Push,Mobile,15,0,0,0,0.0,5,2025-09
26151,3454,208,2025-07-08,WhatsApp,Mobile,15,1,0,0,0.0,6,2025-07
26152,2051,209,2025-08-25,App Push,Mobile,15,0,0,0,0.0,3,2025-08
26153,4043,208,2025-08-26,WhatsApp,Mobile,9,0,0,0,0.0,5,2025-08
26154,1224,209,2025-07-26,App Push,Desktop,12,0,0,0,0.0,2,2025-07
26155,409,202,2025-08-02,WhatsApp,Desktop,15,0,0,0,0.0,1,2025-08
26156,877,209,2025-07-26,App Push,Desktop,12,0,0,0,0.0,3,2025-07
26157,1703,203,2025-08-08,App Push,Desktop,9,1,0,0,0.0,1,2025-08
26158,1266,201,2025-07-23,App Push,Mobile,18,0,0,0,0.0,2,2025-07
26159,1898,206,2025-07-23,App Push,Mobile,18,1,0,0,0.0,1,2025-07
26160,2667,202,2025-07-03,WhatsApp,Mobile,9,1,0,0,0.0,4,2025-07
26161,2046,205,2025-08-14,Email,Desktop,21,0,0,0,0.0,4,2025-08
26162,631,206,2025-08-22,App Push,Desktop,15,1,0,0,0.0,4,2025-08
26163,602,206,2025-08-28,App Push,Mobile,12,0,0,0,0.0,5,2025-08
26164,2270,205,2025-08-25,Email,Mobile,15,0,0,0,0.0,1,2025-08
26165,2825,205,2025-07-24,Email,Mobile,18,0,0,0,0.0,5,2025-07
26166,1154,203,2025-07-29,App Push,Mobile,18,0,0,0,0.0,0,2025-07
26167,3754,201,2025-08-15,App Push,Mobile,15,0,0,0,0.0,1,2025-08
26168,971,208,2025-07-14,WhatsApp,Mobile,21,1,0,0,0.0,1,2025-07
26169,2965,203,2025-07-08,App Push,Mobile,15,0,0,0,0.0,0,2025-07
26170,1899,207,2025-08-07,App Push,Mobile,15,0,0,0,0.0,2,2025-08
26171,4686,202,2025-09-18,WhatsApp,Desktop,12,1,0,0,0.0,4,2025-09
26172,521,202,2025-08-05,WhatsApp,Mobile,21,0,0,0,0.0,1,2025-08
26173,2958,203,2025-08-29,App Push,Mobile,15,0,0,0,0.0,4,2025-08
26174,4635,201,2025-08-17,App Push,Desktop,21,0,0,0,0.0,2,2025-08
26175,1170,205,2025-07-14,Email,Mobile,9,0,0,0,0.0,1,2025-07
26176,1985,204,2025-07-30,App Push,Desktop,18,0,0,0,0.0,2,2025-07
26177,4556,203,2025-09-12,App Push,Desktop,9,1,0,0,0.0,1,2025-09
26178,106,205,2025-07-01,Email,Desktop,9,0,0,0,0.0,0,2025-07
26179,1560,202,2025-08-29,WhatsApp,Desktop,21,0,0,0,0.0,4,2025-08
26180,874,208,2025-08-29,WhatsApp,Mobile,18,1,1,0,0.0,3,2025-08
26181,4775,210,2025-07-20,WhatsApp,Mobile,18,0,0,0,0.0,1,2025-07
26182,2374,205,2025-07-21,Email,Desktop,9,0,0,0,0.0,2,2025-07
26183,3786,206,2025-09-29,App Push,Desktop,15,0,0,0,0.0,3,2025-09
26184,3399,207,2025-08-15,App Push,Mobile,18,1,0,0,0.0,4,2025-08
26185,2813,204,2025-08-10,App Push,Mobile,15,0,0,0,0.0,3,2025-08
26186,3018,201,2025-08-02,App Push,Mobile,12,0,0,0,0.0,1,2025-08
26187,3023,210,2025-08-12,WhatsApp,Mobile,18,0,0,0,0.0,1,2025-08
26188,22,209,2025-08-08,App Push,Desktop,21,0,0,0,0.0,3,2025-08
26189,4114,201,2025-08-20,App Push,Desktop,18,0,0,0,0.0,3,2025-08
26190,1302,207,2025-09-07,App Push,Desktop,18,0,0,0,0.0,2,2025-09
26191,581,205,2025-09-18,Email,Mobile,18,0,0,0,0.0,5,2025-09
26192,1154,209,2025-09-21,App Push,Desktop,15,1,0,0,0.0,2,2025-09
26193,1692,209,2025-08-11,App Push,Desktop,18,0,0,0,0.0,1,2025-08
26194,1426,209,2025-08-29,App Push,Mobile,15,1,0,0,0.0,0,2025-08
26195,4418,206,2025-07-01,App Push,Desktop,9,0,0,0,0.0,1,2025-07
26196,2631,207,2025-07-20,App Push,Mobile,15,1,0,0,0.0,2,2025-07
26197,2671,209,2025-08-19,App Push,Mobile,18,0,0,0,0.0,2,2025-08
26198,3113,205,2025-08-02,Email,Mobile,15,0,0,0,0.0,1,2025-08
26199,392,201,2025-08-30,App Push,Mobile,18,0,0,0,0.0,5,2025-08
26200,1800,202,2025-08-18,WhatsApp,Desktop,15,1,1,0,0.0,1,2025-08
26201,4939,203,2025-07-01,App Push,Mobile,9,0,0,0,0.0,1,2025-07
26202,2020,202,2025-07-09,WhatsApp,Mobile,18,0,0,0,0.0,2,2025-07
26203,2739,209,2025-08-19,App Push,Mobile,15,1,0,0,0.0,0,2025-08
26204,333,205,2025-07-01,Email,Desktop,18,1,0,0,0.0,2,2025-07
26205,1310,203,2025-07-01,App Push,Mobile,18,0,0,0,0.0,3,2025-07
26206,3393,202,2025-09-03,WhatsApp,Desktop,21,1,0,0,0.0,1,2025-09
26207,1994,204,2025-08-19,App Push,Mobile,12,0,0,0,0.0,3,2025-08
26208,2976,205,2025-08-16,Email,Mobile,9,0,0,0,0.0,2,2025-08
26209,2390,204,2025-07-18,App Push,Desktop,12,1,0,0,0.0,2,2025-07
26210,3134,204,2025-08-04,App Push,Mobile,18,0,0,0,0.0,2,2025-08
26211,1246,206,2025-07-08,App Push,Desktop,15,0,0,0,0.0,7,2025-07
26212,3319,201,2025-07-20,App Push,Mobile,15,0,0,0,0.0,1,2025-07
26213,511,202,2025-07-11,WhatsApp,Mobile,12,1,0,0,0.0,0,2025-07
26214,2837,205,2025-07-05,Email,Desktop,18,1,0,0,0.0,3,2025-07
26215,3342,204,2025-09-20,App Push,Mobile,15,1,0,0,0.0,1,2025-09
26216,4787,206,2025-09-14,App Push,Mobile,9,0,0,0,0.0,4,2025-09
26217,511,207,2025-08-10,App Push,Mobile,12,0,0,0,0.0,4,2025-08
26218,3450,207,2025-09-25,App Push,Mobile,18,0,0,0,0.0,3,2025-09
26219,16,208,2025-09-07,WhatsApp,Mobile,9,1,0,0,0.0,1,2025-09
26220,852,206,2025-08-31,App Push,Mobile,12,1,0,0,0.0,3,2025-08
26221,326,203,2025-07-06,App Push,Mobile,15,1,0,0,0.0,1,2025-07
26222,349,201,2025-07-19,App Push,Mobile,18,0,0,0,0.0,1,2025-07
26223,2879,202,2025-08-01,WhatsApp,Mobile,15,1,0,0,0.0,5,2025-08
26224,2740,202,2025-09-16,WhatsApp,Mobile,15,1,0,0,0.0,8,2025-09
26225,4581,202,2025-09-20,WhatsApp,Desktop,12,1,1,0,0.0,2,2025-09
26226,2282,210,2025-08-21,WhatsApp,Mobile,12,1,1,0,0.0,1,2025-08
26227,600,203,2025-07-23,App Push,Mobile,15,0,0,0,0.0,3,2025-07
26228,2186,209,2025-09-14,App Push,Mobile,9,1,1,0,0.0,1,2025-09
26229,4112,206,2025-09-14,App Push,Desktop,21,1,0,0,0.0,2,2025-09
26230,4024,203,2025-09-03,App Push,Mobile,15,1,0,0,0.0,3,2025-09
26231,2318,210,2025-09-26,WhatsApp,Desktop,21,0,0,0,0.0,0,2025-09
26232,691,204,2025-08-16,App Push,Mobile,9,0,0,0,0.0,5,2025-08
26233,4063,209,2025-08-22,App Push,Desktop,12,0,0,0,0.0,1,2025-08
26234,3767,206,2025-08-02,App Push,Mobile,9,0,0,0,0.0,1,2025-08
26235,1293,201,2025-08-25,App Push,Desktop,12,1,1,0,0.0,3,2025-08
26236,4883,202,2025-09-07,WhatsApp,Desktop,9,1,0,0,0.0,5,2025-09
26237,4032,209,2025-07-05,App Push,Mobile,18,0,0,0,0.0,0,2025-07
26238,1892,202,2025-08-07,WhatsApp,Desktop,9,0,0,0,0.0,1,2025-08
26239,1542,201,2025-07-28,App Push,Mobile,9,0,0,0,0.0,5,2025-07
26240,3299,202,2025-09-05,WhatsApp,Mobile,12,1,0,0,0.0,1,2025-09
26241,3660,208,2025-08-15,WhatsApp,Mobile,15,0,0,0,0.0,3,2025-08
26242,3854,207,2025-07-19,App Push,Mobile,9,0,0,0,0.0,0,2025-07
26243,1869,205,2025-09-30,Email,Desktop,15,0,0,0,0.0,3,2025-09
26244,3893,208,2025-08-31,WhatsApp,Mobile,9,0,0,0,0.0,4,2025-08
26245,1842,204,2025-09-13,App Push,Desktop,18,1,1,1,799.37,2,2025-09
26246,3448,205,2025-09-12,Email,Mobile,12,0,0,0,0.0,1,2025-09
26247,211,208,2025-09-03,WhatsApp,Mobile,18,0,0,0,0.0,2,2025-09
26248,3588,204,2025-07-27,App Push,Mobile,15,0,0,0,0.0,4,2025-07
26249,1761,207,2025-09-13,App Push,Mobile,15,1,0,0,0.0,5,2025-09
26250,4824,204,2025-07-11,App Push,Mobile,12,1,1,1,545.44,1,2025-07
26251,2079,207,2025-08-24,App Push,Mobile,18,0,0,0,0.0,0,2025-08
26252,4597,207,2025-07-23,App Push,Mobile,18,0,0,0,0.0,5,2025-07
26253,4191,201,2025-08-07,App Push,Mobile,18,0,0,0,0.0,3,2025-08
26254,3425,202,2025-08-18,WhatsApp,Desktop,21,1,0,0,0.0,4,2025-08
26255,802,201,2025-09-14,App Push,Desktop,15,0,0,0,0.0,2,2025-09
26256,3484,201,2025-08-20,App Push,Desktop,18,1,0,0,0.0,2,2025-08
26257,2402,205,2025-08-30,Email,Mobile,15,0,0,0,0.0,2,2025-08
26258,3971,210,2025-09-17,WhatsApp,Mobile,9,1,0,0,0.0,8,2025-09
26259,1497,201,2025-08-06,App Push,Mobile,15,0,0,0,0.0,3,2025-08
26260,432,209,2025-09-07,App Push,Mobile,15,0,0,0,0.0,1,2025-09
26261,2283,203,2025-09-08,App Push,Desktop,18,0,0,0,0.0,2,2025-09
26262,2274,206,2025-09-30,App Push,Mobile,15,0,0,0,0.0,2,2025-09
26263,924,207,2025-07-06,App Push,Mobile,9,0,0,0,0.0,4,2025-07
26264,4908,210,2025-08-10,WhatsApp,Desktop,21,1,1,0,0.0,2,2025-08
26265,3370,203,2025-09-26,App Push,Mobile,12,1,0,0,0.0,3,2025-09
26266,559,208,2025-08-03,WhatsApp,Mobile,15,1,0,0,0.0,3,2025-08
26267,4795,207,2025-07-05,App Push,Mobile,18,1,0,0,0.0,3,2025-07
26268,680,208,2025-08-21,WhatsApp,Desktop,21,0,0,0,0.0,1,2025-08
26269,1266,202,2025-08-06,WhatsApp,Mobile,12,0,0,0,0.0,2,2025-08
26270,3294,203,2025-08-15,App Push,Mobile,9,0,0,0,0.0,4,2025-08
26271,421,207,2025-09-01,App Push,Desktop,15,0,0,0,0.0,5,2025-09
26272,1742,203,2025-08-14,App Push,Desktop,18,0,0,0,0.0,6,2025-08
26273,4422,201,2025-09-27,App Push,Mobile,9,1,1,1,455.19,3,2025-09
26274,1278,206,2025-09-17,App Push,Desktop,12,0,0,0,0.0,4,2025-09
26275,2670,205,2025-07-24,Email,Mobile,18,1,0,0,0.0,3,2025-07
26276,4803,205,2025-09-08,Email,Desktop,18,0,0,0,0.0,6,2025-09
26277,3540,201,2025-09-29,App Push,Mobile,21,0,0,0,0.0,0,2025-09
26278,2982,203,2025-07-07,App Push,Desktop,12,0,0,0,0.0,0,2025-07
26279,1023,203,2025-07-24,App Push,Mobile,18,0,0,0,0.0,3,2025-07
26280,3155,206,2025-09-30,App Push,Desktop,15,0,0,0,0.0,0,2025-09
26281,2344,204,2025-07-14,App Push,Mobile,9,0,0,0,0.0,1,2025-07
26282,1003,209,2025-08-19,App Push,Desktop,12,1,0,0,0.0,1,2025-08
26283,4444,203,2025-09-20,App Push,Mobile,18,1,1,0,0.0,2,2025-09
26284,1030,203,2025-08-28,App Push,Desktop,18,0,0,0,0.0,2,2025-08
26285,250,202,2025-07-17,WhatsApp,Mobile,12,1,0,0,0.0,7,2025-07
26286,4238,203,2025-07-24,App Push,Mobile,12,0,0,0,0.0,0,2025-07
26287,3472,209,2025-08-10,App Push,Mobile,12,0,0,0,0.0,2,2025-08
26288,136,205,2025-09-16,Email,Desktop,21,0,0,0,0.0,2,2025-09
26289,2698,210,2025-09-25,WhatsApp,Mobile,12,0,0,0,0.0,1,2025-09
26290,2516,203,2025-07-21,App Push,Desktop,18,0,0,0,0.0,4,2025-07
26291,3242,203,2025-09-25,App Push,Desktop,12,0,0,0,0.0,6,2025-09
26292,819,201,2025-08-27,App Push,Desktop,12,0,0,0,0.0,4,2025-08
26293,2491,206,2025-09-14,App Push,Mobile,9,1,0,0,0.0,5,2025-09
26294,3630,201,2025-07-27,App Push,Mobile,18,0,0,0,0.0,3,2025-07
26295,4066,202,2025-08-28,WhatsApp,Mobile,15,0,0,0,0.0,3,2025-08
26296,699,208,2025-07-25,WhatsApp,Mobile,12,0,0,0,0.0,1,2025-07
26297,3368,205,2025-07-17,Email,Mobile,12,0,0,0,0.0,3,2025-07
26298,15,201,2025-08-12,App Push,Desktop,15,1,0,0,0.0,1,2025-08
26299,4698,206,2025-07-09,App Push,Desktop,9,0,0,0,0.0,3,2025-07
26300,2374,208,2025-07-15,WhatsApp,Mobile,15,1,0,0,0.0,1,2025-07
26301,4090,209,2025-08-01,App Push,Desktop,12,1,0,0,0.0,4,2025-08
26302,371,210,2025-07-24,WhatsApp,Mobile,9,1,0,0,0.0,6,2025-07
26303,3263,201,2025-07-16,App Push,Desktop,18,0,0,0,0.0,0,2025-07
26304,73,210,2025-07-05,WhatsApp,Desktop,12,1,0,0,0.0,1,2025-07
26305,223,201,2025-07-31,App Push,Desktop,12,0,0,0,0.0,6,2025-07
26306,2076,205,2025-08-31,Email,Mobile,15,1,0,0,0.0,2,2025-08
26307,2155,201,2025-07-30,App Push,Desktop,21,0,0,0,0.0,1,2025-07
26308,111,201,2025-07-29,App Push,Mobile,21,0,0,0,0.0,4,2025-07
26309,1647,206,2025-08-25,App Push,Desktop,18,0,0,0,0.0,5,2025-08
26310,3651,202,2025-09-30,WhatsApp,Mobile,12,0,0,0,0.0,3,2025-09
26311,904,208,2025-09-13,WhatsApp,Mobile,12,1,0,0,0.0,2,2025-09
26312,4052,202,2025-08-09,WhatsApp,Desktop,18,1,0,0,0.0,4,2025-08
26313,412,204,2025-09-24,App Push,Mobile,9,0,0,0,0.0,2,2025-09
26314,3940,202,2025-09-12,WhatsApp,Mobile,9,0,0,0,0.0,0,2025-09
26315,3247,207,2025-07-29,App Push,Mobile,15,1,1,0,0.0,2,2025-07
26316,3898,206,2025-07-01,App Push,Desktop,15,0,0,0,0.0,3,2025-07
26317,3370,207,2025-09-15,App Push,Mobile,21,0,0,0,0.0,3,2025-09
26318,4482,204,2025-07-29,App Push,Mobile,9,0,0,0,0.0,0,2025-07
26319,4929,204,2025-09-04,App Push,Mobile,12,0,0,0,0.0,2,2025-09
26320,3314,205,2025-07-22,Email,Desktop,15,0,0,0,0.0,5,2025-07
26321,3300,205,2025-07-12,Email,Mobile,18,1,0,0,0.0,3,2025-07
26322,4204,210,2025-07-28,WhatsApp,Mobile,15,1,0,0,0.0,1,2025-07
26323,1954,206,2025-08-15,App Push,Mobile,15,0,0,0,0.0,1,2025-08
26324,907,207,2025-08-16,App Push,Mobile,9,0,0,0,0.0,1,2025-08
26325,4019,204,2025-07-29,App Push,Desktop,18,0,0,0,0.0,3,2025-07
26326,4106,203,2025-09-23,App Push,Desktop,9,0,0,0,0.0,2,2025-09
26327,2439,208,2025-07-24,WhatsApp,Desktop,12,1,1,0,0.0,1,2025-07
26328,562,206,2025-09-20,App Push,Mobile,15,0,0,0,0.0,3,2025-09
26329,519,209,2025-08-13,App Push,Mobile,18,0,0,0,0.0,4,2025-08
26330,2099,208,2025-07-05,WhatsApp,Mobile,18,0,0,0,0.0,0,2025-07
26331,1940,207,2025-09-06,App Push,Desktop,9,0,0,0,0.0,2,2025-09
26332,3255,205,2025-08-03,Email,Mobile,9,1,0,0,0.0,6,2025-08
26333,1658,207,2025-09-27,App Push,Mobile,9,0,0,0,0.0,5,2025-09
26334,3882,208,2025-08-01,WhatsApp,Desktop,18,0,0,0,0.0,3,2025-08
26335,3517,202,2025-07-20,WhatsApp,Mobile,9,1,0,0,0.0,5,2025-07
26336,3027,204,2025-07-23,App Push,Desktop,15,0,0,0,0.0,4,2025-07
26337,1327,202,2025-09-09,WhatsApp,Mobile,9,1,0,0,0.0,3,2025-09
26338,2355,202,2025-09-15,WhatsApp,Mobile,18,1,0,0,0.0,4,2025-09
26339,4406,205,2025-09-21,Email,Mobile,15,0,0,0,0.0,2,2025-09
26340,3867,201,2025-08-15,App Push,Mobile,12,0,0,0,0.0,3,2025-08
26341,2912,204,2025-08-25,App Push,Mobile,18,0,0,0,0.0,0,2025-08
26342,195,202,2025-08-26,WhatsApp,Mobile,18,0,0,0,0.0,3,2025-08
26343,1638,205,2025-07-07,Email,Mobile,15,1,0,0,0.0,2,2025-07
26344,643,201,2025-08-09,App Push,Mobile,21,0,0,0,0.0,2,2025-08
26345,911,202,2025-09-21,WhatsApp,Desktop,9,1,1,0,0.0,2,2025-09
26346,1168,206,2025-09-21,App Push,Mobile,15,1,0,0,0.0,2,2025-09
26347,930,201,2025-09-01,App Push,Desktop,21,0,0,0,0.0,6,2025-09
26348,1354,205,2025-08-17,Email,Mobile,12,0,0,0,0.0,0,2025-08
26349,1455,202,2025-09-07,WhatsApp,Mobile,12,1,0,0,0.0,3,2025-09
26350,4812,203,2025-08-24,App Push,Mobile,9,0,0,0,0.0,10,2025-08
26351,2590,207,2025-07-12,App Push,Desktop,15,0,0,0,0.0,1,2025-07
26352,4748,203,2025-09-03,App Push,Mobile,18,1,1,0,0.0,2,2025-09
26353,596,210,2025-08-01,WhatsApp,Mobile,21,1,0,0,0.0,0,2025-08
26354,4323,204,2025-09-25,App Push,Mobile,18,0,0,0,0.0,2,2025-09
26355,3623,208,2025-07-15,WhatsApp,Mobile,18,0,0,0,0.0,2,2025-07
26356,2856,205,2025-07-21,Email,Mobile,15,0,0,0,0.0,1,2025-07
26357,3436,209,2025-09-21,App Push,Mobile,21,0,0,0,0.0,1,2025-09
26358,580,206,2025-08-01,App Push,Mobile,12,0,0,0,0.0,2,2025-08
26359,3988,210,2025-09-23,WhatsApp,Mobile,18,0,0,0,0.0,2,2025-09
26360,305,206,2025-09-21,App Push,Desktop,21,0,0,0,0.0,3,2025-09
26361,3676,210,2025-09-28,WhatsApp,Mobile,12,1,0,0,0.0,1,2025-09
26362,2057,205,2025-08-14,Email,Mobile,12,0,0,0,0.0,3,2025-08
26363,2233,206,2025-09-29,App Push,Mobile,15,0,0,0,0.0,2,2025-09
26364,2696,208,2025-08-05,WhatsApp,Desktop,12,1,0,0,0.0,2,2025-08
26365,4035,209,2025-07-04,App Push,Mobile,12,1,0,0,0.0,4,2025-07
26366,2030,204,2025-07-31,App Push,Mobile,18,0,0,0,0.0,2,2025-07
26367,2937,207,2025-07-10,App Push,Mobile,15,0,0,0,0.0,5,2025-07
26368,2594,208,2025-08-24,WhatsApp,Mobile,12,0,0,0,0.0,3,2025-08
26369,3285,202,2025-07-15,WhatsApp,Desktop,9,0,0,0,0.0,2,2025-07
26370,3367,208,2025-07-17,WhatsApp,Desktop,12,0,0,0,0.0,4,2025-07
26371,3800,210,2025-07-20,WhatsApp,Mobile,12,1,0,0,0.0,1,2025-07
26372,1268,209,2025-09-30,App Push,Mobile,21,0,0,0,0.0,3,2025-09
26373,2401,201,2025-07-08,App Push,Desktop,12,0,0,0,0.0,2,2025-07
26374,616,201,2025-08-03,App Push,Desktop,12,0,0,0,0.0,3,2025-08
26375,3059,204,2025-09-03,App Push,Mobile,9,0,0,0,0.0,2,2025-09
26376,2250,201,2025-08-15,App Push,Mobile,21,0,0,0,0.0,2,2025-08
26377,3401,204,2025-09-24,App Push,Mobile,15,0,0,0,0.0,4,2025-09
26378,3403,210,2025-07-28,WhatsApp,Mobile,18,0,0,0,0.0,2,2025-07
26379,2030,210,2025-09-01,WhatsApp,Mobile,15,0,0,0,0.0,2,2025-09
26380,4821,203,2025-07-17,App Push,Mobile,9,1,0,0,0.0,2,2025-07
26381,1437,210,2025-08-16,WhatsApp,Mobile,21,0,0,0,0.0,1,2025-08
26382,2851,204,2025-09-04,App Push,Desktop,9,1,0,0,0.0,4,2025-09
26383,4066,203,2025-09-18,App Push,Mobile,12,1,0,0,0.0,5,2025-09
26384,4265,208,2025-07-16,WhatsApp,Mobile,15,1,0,0,0.0,5,2025-07
26385,3852,201,2025-08-09,App Push,Mobile,18,0,0,0,0.0,5,2025-08
26386,2901,202,2025-08-06,WhatsApp,Mobile,12,1,0,0,0.0,5,2025-08
26387,2807,208,2025-07-23,WhatsApp,Mobile,15,1,0,0,0.0,4,2025-07
26388,2407,202,2025-08-20,WhatsApp,Mobile,15,1,0,0,0.0,2,2025-08
26389,1426,206,2025-07-29,App Push,Mobile,12,1,1,0,0.0,3,2025-07
26390,3353,206,2025-08-01,App Push,Mobile,18,1,1,0,0.0,4,2025-08
26391,1221,209,2025-09-01,App Push,Mobile,15,1,0,0,0.0,2,2025-09
